[2025-02-10 09:22:13] [class-ss-archive-creation-job.php:97] Starting a job; no job is presently running
[2025-02-10 09:22:13] [class-ss-archive-creation-job.php:98] Here's our task list: setup, fetch_urls, create_zip_archive, wrapup
[2025-02-10 09:22:13] [class-ss-archive-creation-job.php:116] Pushing first task to queue: setup
[2025-02-10 09:22:14] [class-ss-archive-creation-job.php:172] Current task: setup
[2025-02-10 09:22:14] [class-ss-archive-creation-job.php:182] Performing task: setup
[2025-02-10 09:22:14] [class-ss-task.php:44] Status message: [setup] Setting up
[2025-02-10 09:22:14] [class-ss-setup-task.php:33] Creating archive directory: /Applications/XAMPP/xamppfiles/htdocs/assignment/wordpress/wp-content/uploads/simply-static/temp-files/simply-static-1-1739179333/
[2025-02-10 09:22:14] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/assignment/wordpress/
[2025-02-10 09:22:16] [class-ss-url-fetcher.php:143] Renaming temp file from /Applications/XAMPP/xamppfiles/temp/67a9c54839ec6-rQoOyZ.tmp to /Applications/XAMPP/xamppfiles/htdocs/assignment/wordpress/wp-content/uploads/simply-static/temp-files/simply-static-1-1739179333/wp-content/plugins/elementor/assets/css/widget-contact-buttons-var-10-rtl.min.css
[2025-02-10 09:22:16] [class-ss-fetch-urls-task.php:151] Extracting URLs and replacing URLs in the static file
[2025-02-10 09:22:16] [class-ss-fetch-urls-task.php:158] Adding 0 URLs to the queue
[2025-02-10 09:22:16] [class-ss-fetch-urls-task.php:169] We're saving this URL; keeping the static file
[2025-02-10 09:22:16] [class-ss-page.php:119] Checking Content Identical:a87f1070d47d5080f3aba456b5bea57492ba45ef===. Value: FALSE
[2025-02-10 09:22:16] [class-ss-fetch-urls-task.php:72] URL: http://localhost/assignment/wordpress/wp-content/plugins/elementor/assets/css/widget-text-editor.min.css
[2025-02-10 09:22:16] [class-ss-task.php:58] [PAGES STATUS] Remaining:22; Total: 925
[2025-02-10 09:22:16] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2025-02-10 09:22:16] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: /Applications/XAMPP/xamppfiles/temp/67a9c5483aacc-j1LK6P.tmp
[2025-02-10 09:22:16] [class-ss-page-handler.php:38] URL Prepared:http://localhost/assignment/wordpress/wp-content/plugins/elementor/assets/css/widget-text-editor.min.css?simply_static_page=329
[2025-02-10 09:22:16] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/assignment/wordpress/wp-content/plugins/elementor/assets/css/widget-text-editor.min.css?simply_static_page=329
[2025-02-10 09:22:16] [class-ss-url-fetcher.php:103] Filesize: 704 bytes
[2025-02-10 09:22:16] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2025-02-10 09:22:16] [class-ss-url-fetcher.php:233] New filename for static page: wp-content/plugins/elementor/assets/css/widget-text-editor.min.css
[2025-02-10 09:22:16] [class-ss-url-fetcher.php:143] Renaming temp file from /Applications/XAMPP/xamppfiles/temp/67a9c5483aacc-j1LK6P.tmp to /Applications/XAMPP/xamppfiles/htdocs/assignment/wordpress/wp-content/uploads/simply-static/temp-files/simply-static-1-1739179333/wp-content/plugins/elementor/assets/css/widget-text-editor.min.css
[2025-02-10 09:22:16] [class-ss-fetch-urls-task.php:151] Extracting URLs and replacing URLs in the static file
[2025-02-10 09:22:16] [class-ss-fetch-urls-task.php:158] Adding 0 URLs to the queue
[2025-02-10 09:22:16] [class-ss-fetch-urls-task.php:169] We're saving this URL; keeping the static file
[2025-02-10 09:22:16] [class-ss-page.php:119] Checking Content Identical:576b95f040922d9ee793e618404c00226f91e3fc===. Value: FALSE
[2025-02-10 09:22:16] [class-ss-fetch-urls-task.php:72] URL: http://localhost/assignment/wordpress/wp-content/plugins/elementor/assets/css/widget-link-in-bio-var-5-rtl.min.css
[2025-02-10 09:22:16] [class-ss-task.php:58] [PAGES STATUS] Remaining:21; Total: 925
[2025-02-10 09:22:16] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2025-02-10 09:22:16] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: /Applications/XAMPP/xamppfiles/temp/67a9c5483b648-3MZ1mn.tmp
[2025-02-10 09:22:16] [class-ss-page-handler.php:38] URL Prepared:http://localhost/assignment/wordpress/wp-content/plugins/elementor/assets/css/widget-link-in-bio-var-5-rtl.min.css?simply_static_page=330
[2025-02-10 09:22:16] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/assignment/wordpress/wp-content/plugins/elementor/assets/css/widget-link-in-bio-var-5-rtl.min.css?simply_static_page=330
[2025-02-10 09:22:16] [class-ss-url-fetcher.php:103] Filesize: 1668 bytes
[2025-02-10 09:22:16] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2025-02-10 09:22:16] [class-ss-url-fetcher.php:233] New filename for static page: wp-content/plugins/elementor/assets/css/widget-link-in-bio-var-5-rtl.min.css
[2025-02-10 09:22:16] [class-ss-url-fetcher.php:143] Renaming temp file from /Applications/XAMPP/xamppfiles/temp/67a9c5483b648-3MZ1mn.tmp to /Applications/XAMPP/xamppfiles/htdocs/assignment/wordpress/wp-content/uploads/simply-static/temp-files/simply-static-1-1739179333/wp-content/plugins/elementor/assets/css/widget-link-in-bio-var-5-rtl.min.css
[2025-02-10 09:22:16] [class-ss-fetch-urls-task.php:151] Extracting URLs and replacing URLs in the static file
[2025-02-10 09:22:16] [class-ss-fetch-urls-task.php:158] Adding 0 URLs to the queue
[2025-02-10 09:22:16] [class-ss-fetch-urls-task.php:169] We're saving this URL; keeping the static file
[2025-02-10 09:22:16] [class-ss-page.php:119] Checking Content Identical:49eeb52711943b6ca2ac5d86d02e1caca64c918c===. Value: FALSE
[2025-02-10 09:22:16] [class-ss-fetch-urls-task.php:72] URL: http://localhost/assignment/wordpress/wp-content/plugins/elementor/assets/css/admin-rtl.css
[2025-02-10 09:22:16] [class-ss-task.php:58] [PAGES STATUS] Remaining:20; Total: 925
[2025-02-10 09:22:16] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2025-02-10 09:22:16] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: /Applications/XAMPP/xamppfiles/temp/67a9c5483c118-XvtJAR.tmp
[2025-02-10 09:22:16] [class-ss-page-handler.php:38] URL Prepared:http://localhost/assignment/wordpress/wp-content/plugins/elementor/assets/css/admin-rtl.css?simply_static_page=331
[2025-02-10 09:22:16] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/assignment/wordpress/wp-content/plugins/elementor/assets/css/admin-rtl.css?simply_static_page=331
[2025-02-10 09:22:16] [class-ss-url-fetcher.php:103] Filesize: 131359 bytes
[2025-02-10 09:22:16] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2025-02-10 09:22:16] [class-ss-url-fetcher.php:233] New filename for static page: wp-content/plugins/elementor/assets/css/admin-rtl.css
[2025-02-10 09:22:16] [class-ss-url-fetcher.php:143] Renaming temp file from /Applications/XAMPP/xamppfiles/temp/67a9c5483c118-XvtJAR.tmp to /Applications/XAMPP/xamppfiles/htdocs/assignment/wordpress/wp-content/uploads/simply-static/temp-files/simply-static-1-1739179333/wp-content/plugins/elementor/assets/css/admin-rtl.css
[2025-02-10 09:22:16] [class-ss-fetch-urls-task.php:151] Extracting URLs and replacing URLs in the static file
[2025-02-10 09:22:16] [class-ss-fetch-urls-task.php:158] Adding 0 URLs to the queue
[2025-02-10 09:22:16] [class-ss-fetch-urls-task.php:169] We're saving this URL; keeping the static file
[2025-02-10 09:22:16] [class-ss-page.php:119] Checking Content Identical:2b6a4c567b173c6fac9e82f928c558e53c9bd111===. Value: FALSE
[2025-02-10 09:22:16] [class-ss-fetch-urls-task.php:72] URL: http://localhost/assignment/wordpress/wp-content/plugins/elementor/assets/css/editor-rtl.min.css
[2025-02-10 09:22:16] [class-ss-task.php:58] [PAGES STATUS] Remaining:19; Total: 925
[2025-02-10 09:22:16] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2025-02-10 09:22:16] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: /Applications/XAMPP/xamppfiles/temp/67a9c5483d1c1-yNlyCg.tmp
[2025-02-10 09:22:16] [class-ss-page-handler.php:38] URL Prepared:http://localhost/assignment/wordpress/wp-content/plugins/elementor/assets/css/editor-rtl.min.css?simply_static_page=332
[2025-02-10 09:22:16] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/assignment/wordpress/wp-content/plugins/elementor/assets/css/editor-rtl.min.css?simply_static_page=332
[2025-02-10 09:22:16] [class-ss-url-fetcher.php:103] Filesize: 172376 bytes
[2025-02-10 09:22:16] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2025-02-10 09:22:16] [class-ss-url-fetcher.php:233] New filename for static page: wp-content/plugins/elementor/assets/css/editor-rtl.min.css
[2025-02-10 09:22:16] [class-ss-url-fetcher.php:143] Renaming temp file from /Applications/XAMPP/xamppfiles/temp/67a9c5483d1c1-yNlyCg.tmp to /Applications/XAMPP/xamppfiles/htdocs/assignment/wordpress/wp-content/uploads/simply-static/temp-files/simply-static-1-1739179333/wp-content/plugins/elementor/assets/css/editor-rtl.min.css
[2025-02-10 09:22:16] [class-ss-fetch-urls-task.php:151] Extracting URLs and replacing URLs in the static file
[2025-02-10 09:22:16] [class-ss-fetch-urls-task.php:158] Adding 2 URLs to the queue
[2025-02-10 09:22:16] [class-ss-fetch-urls-task.php:169] We're saving this URL; keeping the static file
[2025-02-10 09:22:16] [class-ss-page.php:119] Checking Content Identical:8dcf04297ebcc3356d9ff41131687a3e562e855d===. Value: FALSE
[2025-02-10 09:22:16] [class-ss-fetch-urls-task.php:72] URL: http://localhost/assignment/wordpress/wp-content/plugins/elementor/assets/css/admin.min.css
[2025-02-10 09:22:16] [class-ss-task.php:58] [PAGES STATUS] Remaining:18; Total: 925
[2025-02-10 09:22:16] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2025-02-10 09:22:16] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: /Applications/XAMPP/xamppfiles/temp/67a9c5483e91d-PgXAzZ.tmp
[2025-02-10 09:22:16] [class-ss-page-handler.php:38] URL Prepared:http://localhost/assignment/wordpress/wp-content/plugins/elementor/assets/css/admin.min.css?simply_static_page=333
[2025-02-10 09:22:16] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/assignment/wordpress/wp-content/plugins/elementor/assets/css/admin.min.css?simply_static_page=333
[2025-02-10 09:22:16] [class-ss-url-fetcher.php:103] Filesize: 108638 bytes
[2025-02-10 09:22:16] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2025-02-10 09:22:16] [class-ss-url-fetcher.php:233] New filename for static page: wp-content/plugins/elementor/assets/css/admin.min.css
[2025-02-10 09:22:16] [class-ss-url-fetcher.php:143] Renaming temp file from /Applications/XAMPP/xamppfiles/temp/67a9c5483e91d-PgXAzZ.tmp to /Applications/XAMPP/xamppfiles/htdocs/assignment/wordpress/wp-content/uploads/simply-static/temp-files/simply-static-1-1739179333/wp-content/plugins/elementor/assets/css/admin.min.css
[2025-02-10 09:22:16] [class-ss-fetch-urls-task.php:151] Extracting URLs and replacing URLs in the static file
[2025-02-10 09:22:16] [class-ss-fetch-urls-task.php:158] Adding 0 URLs to the queue
[2025-02-10 09:22:16] [class-ss-fetch-urls-task.php:169] We're saving this URL; keeping the static file
[2025-02-10 09:22:16] [class-ss-page.php:119] Checking Content Identical:7e16391e059369939c4b2e66b985a8bbe52ef342===. Value: FALSE
[2025-02-10 09:22:16] [class-ss-fetch-urls-task.php:72] URL: http://localhost/assignment/wordpress/wp-content/plugins/elementor/assets/css/widget-link-in-bio-base.min.css
[2025-02-10 09:22:16] [class-ss-task.php:58] [PAGES STATUS] Remaining:17; Total: 925
[2025-02-10 09:22:16] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2025-02-10 09:22:16] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: /Applications/XAMPP/xamppfiles/temp/67a9c5483fb05-RLU63D.tmp
[2025-02-10 09:22:16] [class-ss-page-handler.php:38] URL Prepared:http://localhost/assignment/wordpress/wp-content/plugins/elementor/assets/css/widget-link-in-bio-base.min.css?simply_static_page=334
[2025-02-10 09:22:16] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/assignment/wordpress/wp-content/plugins/elementor/assets/css/widget-link-in-bio-base.min.css?simply_static_page=334
[2025-02-10 09:22:16] [class-ss-url-fetcher.php:103] Filesize: 12439 bytes
[2025-02-10 09:22:16] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2025-02-10 09:22:16] [class-ss-url-fetcher.php:233] New filename for static page: wp-content/plugins/elementor/assets/css/widget-link-in-bio-base.min.css
[2025-02-10 09:22:16] [class-ss-url-fetcher.php:143] Renaming temp file from /Applications/XAMPP/xamppfiles/temp/67a9c5483fb05-RLU63D.tmp to /Applications/XAMPP/xamppfiles/htdocs/assignment/wordpress/wp-content/uploads/simply-static/temp-files/simply-static-1-1739179333/wp-content/plugins/elementor/assets/css/widget-link-in-bio-base.min.css
[2025-02-10 09:22:16] [class-ss-fetch-urls-task.php:151] Extracting URLs and replacing URLs in the static file
[2025-02-10 09:22:16] [class-ss-fetch-urls-task.php:158] Adding 0 URLs to the queue
[2025-02-10 09:22:16] [class-ss-fetch-urls-task.php:169] We're saving this URL; keeping the static file
[2025-02-10 09:22:16] [class-ss-page.php:119] Checking Content Identical:49dff362e075cb0d893fe14a1380752559a94cab===. Value: FALSE
[2025-02-10 09:22:16] [class-ss-fetch-urls-task.php:72] URL: http://localhost/assignment/wordpress/wp-content/plugins/elementor/assets/css/widget-floating-bars-var-3-rtl.min.css
[2025-02-10 09:22:16] [class-ss-task.php:58] [PAGES STATUS] Remaining:16; Total: 925
[2025-02-10 09:22:16] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2025-02-10 09:22:16] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: /Applications/XAMPP/xamppfiles/temp/67a9c5484077c-NkYTAe.tmp
[2025-02-10 09:22:16] [class-ss-page-handler.php:38] URL Prepared:http://localhost/assignment/wordpress/wp-content/plugins/elementor/assets/css/widget-floating-bars-var-3-rtl.min.css?simply_static_page=335
[2025-02-10 09:22:16] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/assignment/wordpress/wp-content/plugins/elementor/assets/css/widget-floating-bars-var-3-rtl.min.css?simply_static_page=335
[2025-02-10 09:22:16] [class-ss-url-fetcher.php:103] Filesize: 4971 bytes
[2025-02-10 09:22:16] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2025-02-10 09:22:16] [class-ss-url-fetcher.php:233] New filename for static page: wp-content/plugins/elementor/assets/css/widget-floating-bars-var-3-rtl.min.css
[2025-02-10 09:22:16] [class-ss-url-fetcher.php:143] Renaming temp file from /Applications/XAMPP/xamppfiles/temp/67a9c5484077c-NkYTAe.tmp to /Applications/XAMPP/xamppfiles/htdocs/assignment/wordpress/wp-content/uploads/simply-static/temp-files/simply-static-1-1739179333/wp-content/plugins/elementor/assets/css/widget-floating-bars-var-3-rtl.min.css
[2025-02-10 09:22:16] [class-ss-fetch-urls-task.php:151] Extracting URLs and replacing URLs in the static file
[2025-02-10 09:22:16] [class-ss-fetch-urls-task.php:158] Adding 0 URLs to the queue
[2025-02-10 09:22:16] [class-ss-fetch-urls-task.php:169] We're saving this URL; keeping the static file
[2025-02-10 09:22:16] [class-ss-page.php:119] Checking Content Identical:a0811208722f033573d950b45efaa1dd0dd61f2f===. Value: FALSE
[2025-02-10 09:22:16] [class-ss-fetch-urls-task.php:72] URL: http://localhost/assignment/wordpress/wp-content/plugins/elementor/assets/css/widget-heading-rtl.min.css
[2025-02-10 09:22:16] [class-ss-task.php:58] [PAGES STATUS] Remaining:15; Total: 925
[2025-02-10 09:22:16] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2025-02-10 09:22:16] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: /Applications/XAMPP/xamppfiles/temp/67a9c5484138f-8VcFzv.tmp
[2025-02-10 09:22:16] [class-ss-page-handler.php:38] URL Prepared:http://localhost/assignment/wordpress/wp-content/plugins/elementor/assets/css/widget-heading-rtl.min.css?simply_static_page=336
[2025-02-10 09:22:16] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/assignment/wordpress/wp-content/plugins/elementor/assets/css/widget-heading-rtl.min.css?simply_static_page=336
[2025-02-10 09:22:16] [class-ss-url-fetcher.php:103] Filesize: 600 bytes
[2025-02-10 09:22:16] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2025-02-10 09:22:16] [class-ss-url-fetcher.php:233] New filename for static page: wp-content/plugins/elementor/assets/css/widget-heading-rtl.min.css
[2025-02-10 09:22:16] [class-ss-url-fetcher.php:143] Renaming temp file from /Applications/XAMPP/xamppfiles/temp/67a9c5484138f-8VcFzv.tmp to /Applications/XAMPP/xamppfiles/htdocs/assignment/wordpress/wp-content/uploads/simply-static/temp-files/simply-static-1-1739179333/wp-content/plugins/elementor/assets/css/widget-heading-rtl.min.css
[2025-02-10 09:22:16] [class-ss-fetch-urls-task.php:151] Extracting URLs and replacing URLs in the static file
[2025-02-10 09:22:16] [class-ss-fetch-urls-task.php:158] Adding 0 URLs to the queue
[2025-02-10 09:22:16] [class-ss-fetch-urls-task.php:169] We're saving this URL; keeping the static file
[2025-02-10 09:22:16] [class-ss-page.php:119] Checking Content Identical:1788d6fbbf61bd36fb08e3b8e1c36354c5971283===. Value: FALSE
[2025-02-10 09:22:16] [class-ss-fetch-urls-task.php:72] URL: http://localhost/assignment/wordpress/wp-content/plugins/elementor/assets/css/widget-icon-box-rtl.min.css
[2025-02-10 09:22:16] [class-ss-task.php:58] [PAGES STATUS] Remaining:14; Total: 925
[2025-02-10 09:22:16] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2025-02-10 09:22:16] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: /Applications/XAMPP/xamppfiles/temp/67a9c54841e02-3B047w.tmp
[2025-02-10 09:22:16] [class-ss-page-handler.php:38] URL Prepared:http://localhost/assignment/wordpress/wp-content/plugins/elementor/assets/css/widget-icon-box-rtl.min.css?simply_static_page=337
[2025-02-10 09:22:16] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/assignment/wordpress/wp-content/plugins/elementor/assets/css/widget-icon-box-rtl.min.css?simply_static_page=337
[2025-02-10 09:22:16] [class-ss-url-fetcher.php:103] Filesize: 10071 bytes
[2025-02-10 09:22:16] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2025-02-10 09:22:16] [class-ss-url-fetcher.php:233] New filename for static page: wp-content/plugins/elementor/assets/css/widget-icon-box-rtl.min.css
[2025-02-10 09:22:16] [class-ss-url-fetcher.php:143] Renaming temp file from /Applications/XAMPP/xamppfiles/temp/67a9c54841e02-3B047w.tmp to /Applications/XAMPP/xamppfiles/htdocs/assignment/wordpress/wp-content/uploads/simply-static/temp-files/simply-static-1-1739179333/wp-content/plugins/elementor/assets/css/widget-icon-box-rtl.min.css
[2025-02-10 09:22:16] [class-ss-fetch-urls-task.php:151] Extracting URLs and replacing URLs in the static file
[2025-02-10 09:22:16] [class-ss-fetch-urls-task.php:158] Adding 0 URLs to the queue
[2025-02-10 09:22:16] [class-ss-fetch-urls-task.php:169] We're saving this URL; keeping the static file
[2025-02-10 09:22:16] [class-ss-page.php:119] Checking Content Identical:57df44538f2224b0b81f8c7f99166bfbd57e99e1===. Value: FALSE
[2025-02-10 09:22:16] [class-ss-fetch-urls-task.php:72] URL: http://localhost/assignment/wordpress/wp-content/plugins/elementor/assets/css/common.min.css
[2025-02-10 09:22:16] [class-ss-task.php:58] [PAGES STATUS] Remaining:13; Total: 925
[2025-02-10 09:22:16] [class-ss-fetch-urls-task.php:83] URL is not being excluded
